firm_id,t,y_1,y_2,tratado,control,cohort
50,11,13.208,65.969,True,False,0
50,12,12.746,64.436,True,False,0
50,13,12.597,65.678,True,False,0
50,14,12.616,64.992,True,False,0
50,15,13.337,63.598,True,False,0
50,16,12.693,62.532,True,False,0
50,17,12.569,61.464,True,False,0
50,18,13.566,68.939,True,False,0
50,19,14.014,62.269,True,False,0
51,1,11.321,64.624,True,False,0
51,2,10.646,65.155,True,False,0
51,3,11.218,65.22,True,False,0
51,4,11.069,66.107,True,False,0
51,5,12.462,63.655,True,False,0
51,6,11.481,61.109,True,False,0
51,7,12.017,64.458,True,False,0
51,8,13.474,71.727,True,False,0
51,9,14.125,68.87,True,False,0
51,10,14.172,73.364,True,False,0
51,11,14.851,71.161,True,False,0
51,12,14.959,69.299,True,False,0
51,13,14.766,72.116,True,False,0
51,14,14.615,72.892,True,False,0
51,15,14.559,73.241,True,False,0
51,16,15.326,66.587,True,False,0
51,17,15.745,66.526,True,False,0
51,18,14.942,74.872,True,False,0
51,19,15.191,70.089,True,False,0
52,3,7.152,63.127,False,False,-1
52,4,8.185,58.684,False,False,-1
52,5,8.021,59.235,False,False,-1
52,6,8.846,62.934,False,False,-1
52,7,7.653,60.862,False,False,-1
52,8,8.181,64.456,False,False,-1
52,9,8.037,65.278,False,False,-1
52,10,8.796,59.945,False,False,-1
52,11,8.574,60.866,False,False,-1
52,12,8.375,62.859,False,False,-1
52,13,8.499,58.508,False,False,-1
52,14,9.023,59.463,False,False,-1
52,15,8.936,61.451,False,False,-1
52,16,8.977,67.471,False,False,-1
52,17,9.541,64.16,False,False,-1
52,18,8.724,62.561,False,False,-1
52,19,9.82,62.02,False,False,-1
53,4,12.073,37.601,False,True,2
53,5,12.398,37.692,False,True,2
53,6,12.281,38.701,False,True,2
53,7,12.149,40.343,False,True,2
53,8,12.735,39.396,False,True,2
53,9,12.501,41.366,False,True,2
53,10,12.698,39.36,False,True,2
53,11,12.968,43.566,False,True,2
53,12,12.346,41.913,False,True,2
53,13,12.17,41.008,False,True,2
53,14,14.004,41.75,False,True,2
53,15,13.401,39.852,False,True,2
53,16,13.432,40.669,False,True,2
53,17,13.123,40.793,False,True,2
53,18,13.715,40.039,False,True,2
53,19,13.313,39.053,False,True,2
54,4,11.297,58.184,False,False,-1
54,5,11.325,57.237,False,False,-1
54,6,11.533,56.47,False,False,-1
54,7,11.216,61.282,False,False,-1
54,8,11.355,55.721,False,False,-1
54,9,11.898,57.757,False,False,-1
54,10,11.079,59.699,False,False,-1
54,11,11.834,55.431,False,False,-1
54,12,12.576,59.105,False,False,-1
54,13,11.449,61.608,False,False,-1
54,14,12.511,58.233,False,False,-1
54,15,13.077,58.772,False,False,-1
54,16,12.367,57.333,False,False,-1
54,17,12.772,59.806,False,False,-1
54,18,12.589,57.473,False,False,-1
54,19,12.746,59.114,False,False,-1
55,0,7.616,30.078,True,False,0
55,1,7.536,34.526,True,False,0
55,2,8.187,34.695,True,False,0
55,3,7.963,35.088,True,False,0
55,4,7.79,37.556,True,False,0
55,5,7.602,38.275,True,False,0
55,6,7.436,37.071,True,False,0
55,7,8.494,38.002,True,False,0
55,8,11.091,40.355,True,False,0
55,9,9.543,40.093,True,False,0
55,10,10.663,43.278,True,False,0
55,11,10.484,40.236,True,False,0
55,12,10.916,40.232,True,False,0
55,13,11.213,48.597,True,False,0
55,14,10.916,44.248,True,False,0
55,15,10.587,39.661,True,False,0
55,16,10.632,41.296,True,False,0
55,17,10.31,47.127,True,False,0
55,18,11.269,44.641,True,False,0
55,19,11.079,43.736,True,False,0
56,5,12.694,50.285,True,False,0
56,6,12.358,48.063,True,False,0
56,7,11.64,50.554,True,False,0
56,8,14.757,53.704,True,False,0
56,9,14.812,56.584,True,False,0
56,10,13.851,54.846,True,False,0
56,11,15.233,57.651,True,False,0
56,12,14.552,57.394,True,False,0
56,13,15.74,58.831,True,False,0
56,14,15.281,56.541,True,False,0
56,15,15.114,58.612,True,False,0
56,16,15.627,59.135,True,False,0
56,17,15.695,59.714,True,False,0
56,18,15.776,59.846,True,False,0
56,19,16.265,56.868,True,False,0
57,1,6.612,62.206,False,True,1
57,2,6.227,67.379,False,True,1
57,3,6.544,65.011,False,True,1
57,4,7.484,64.14,False,True,1
57,5,6.485,66.858,False,True,1
57,6,7.179,67.628,False,True,1
57,7,7.539,67.232,False,True,1
57,8,7.428,66.517,False,True,1
57,9,7.315,67.45,False,True,1
57,10,7.491,68.98,False,True,1
57,11,7.761,67.723,False,True,1
57,12,7.179,67.97,False,True,1
57,13,7.67,68.421,False,True,1
57,14,8.887,67.187,False,True,1
57,15,8.095,70.572,False,True,1
57,16,8.033,73.311,False,True,1
57,17,7.895,69.483,False,True,1
57,18,7.784,68.332,False,True,1
57,19,8.408,70.928,False,True,1
58,7,11.291,63.327,False,True,2
58,8,12.79,64.98,False,True,2
58,9,11.178,63.003,False,True,2
58,10,11.167,66.464,False,True,2
58,11,11.556,65.046,False,True,2
58,12,11.806,66.454,False,True,2
58,13,11.515,63.04,False,True,2
58,14,12.15,66.593,False,True,2
58,15,12.304,63.972,False,True,2
58,16,12.577,64.303,False,True,2
58,17,12.077,64.103,False,True,2
58,18,13.089,67.458,False,True,2
58,19,12.841,68.886,False,True,2
59,6,15.856,32.875,False,False,-1
59,7,15.9,32.153,False,False,-1
59,8,16.275,32.075,False,False,-1
59,9,16.693,34.811,False,False,-1
59,10,16.866,35.923,False,False,-1
59,11,17.027,34.361,False,False,-1
59,12,17.886,35.777,False,False,-1
59,13,15.994,33.503,False,False,-1
59,14,16.155,35.742,False,False,-1
59,15,17.064,34.971,False,False,-1
59,16,18.231,37.206,False,False,-1
59,17,17.688,34.446,False,False,-1
59,18,16.926,36.581,False,False,-1
59,19,17.612,32.995,False,False,-1
60,9,10.432,50.314,False,False,-1
60,10,10.37,51.787,False,False,-1
60,11,10.785,53.55,False,False,-1
60,12,11.38,51.952,False,False,-1
60,13,10.711,53.616,False,False,-1
60,14,11.345,52.072,False,False,-1
60,15,11.535,55.1,False,False,-1
60,16,11.885,56.897,False,False,-1
60,17,10.906,53.569,False,False,-1
60,18,11.445,53.545,False,False,-1
60,19,11.215,50.97,False,False,-1
61,7,10.928,42.128,True,False,1
61,8,10.436,44.385,True,False,1
61,9,13.161,50.275,True,False,1
61,10,14.278,49.871,True,False,1
61,11,13.528,47.361,True,False,1
61,12,12.742,52.882,True,False,1
61,13,13.024,47.829,True,False,1
61,14,13.566,49.936,True,False,1
61,15,13.234,49.706,True,False,1
61,16,14.4,48.904,True,False,1
61,17,13.189,52.602,True,False,1
61,18,14.232,49.675,True,False,1
61,19,13.294,49.627,True,False,1
62,3,9.672,62.088,False,False,-1
62,4,10.628,57.694,False,False,-1
62,5,10.907,60.292,False,False,-1
62,6,10.657,63.35,False,False,-1
62,7,11.133,64.159,False,False,-1
62,8,9.502,61.687,False,False,-1
62,9,10.86,63.067,False,False,-1
62,10,11.129,65.235,False,False,-1
62,11,11.295,63.428,False,False,-1
62,12,10.167,63.146,False,False,-1
62,13,11.399,62.076,False,False,-1
62,14,11.606,66.274,False,False,-1
62,15,11.454,58.529,False,False,-1
62,16,10.852,68.629,False,False,-1
62,17,11.317,61.088,False,False,-1
62,18,12.308,65.283,False,False,-1
62,19,12.343,66.011,False,False,-1
63,9,12.166,59.985,False,False,-1
63,10,12.403,52.469,False,False,-1
63,11,12.24,58.113,False,False,-1
63,12,12.718,55.177,False,False,-1
63,13,12.8,58.086,False,False,-1
63,14,13.603,54.93,False,False,-1
63,15,12.163,56.018,False,False,-1
63,16,12.272,55.05,False,False,-1
63,17,11.236,56.161,False,False,-1
63,18,12.902,56.244,False,False,-1
63,19,13.785,57.457,False,False,-1
64,4,13.395,53.973,False,True,0
64,5,13.766,53.726,False,True,0
64,6,13.43,54.547,False,True,0
64,7,13.138,54.824,False,True,0
64,8,14.499,53.673,False,True,0
64,9,13.692,56.93,False,True,0
64,10,14.152,54.638,False,True,0
64,11,12.49,55.848,False,True,0
64,12,12.672,57.954,False,True,0
64,13,13.967,57.214,False,True,0
64,14,13.531,52.309,False,True,0
64,15,14.212,55.547,False,True,0
64,16,13.936,55.984,False,True,0
64,17,15.666,57.683,False,True,0
64,18,14.907,57.902,False,True,0
64,19,15.222,56.034,False,True,0
65,3,6.596,46.775,False,True,2
65,4,6.202,47.531,False,True,2
65,5,7.141,50.613,False,True,2
65,6,6.816,50.557,False,True,2
65,7,6.572,49.909,False,True,2
65,8,6.098,45.341,False,True,2
65,9,6.866,50.562,False,True,2
65,10,7.495,53.257,False,True,2
65,11,7.775,48.318,False,True,2
65,12,6.914,51.475,False,True,2
65,13,8.456,53.674,False,True,2
65,14,7.85,50.139,False,True,2
65,15,6.949,52.692,False,True,2
65,16,6.94,50.837,False,True,2
65,17,7.533,54.7,False,True,2
65,18,7.513,46.836,False,True,2
65,19,8.043,50.516,False,True,2
66,9,10.848,52.514,False,False,-1
66,10,10.319,50.099,False,False,-1
66,11,11.527,50.105,False,False,-1
66,12,10.481,52.87,False,False,-1
66,13,11.947,51.643,False,False,-1
66,14,10.505,53.345,False,False,-1
66,15,10.755,52.751,False,False,-1
66,16,11.242,50.013,False,False,-1
66,17,11.564,52.166,False,False,-1
66,18,11.563,53.91,False,False,-1
66,19,11.762,54.893,False,False,-1
67,3,10.429,40.329,False,False,-1
67,4,11.108,43.115,False,False,-1
67,5,9.876,42.953,False,False,-1
67,6,10.712,47.376,False,False,-1
67,7,10.411,41.542,False,False,-1
67,8,11.917,47.338,False,False,-1
67,9,11.09,43.56,False,False,-1
67,10,11.87,40.37,False,False,-1
67,11,10.732,44.663,False,False,-1
67,12,12.537,44.553,False,False,-1
67,13,11.913,47.892,False,False,-1
67,14,13.016,44.671,False,False,-1
67,15,12.054,49.669,False,False,-1
67,16,11.401,48.28,False,False,-1
67,17,11.753,46.629,False,False,-1
67,18,12.241,44.708,False,False,-1
67,19,11.971,47.377,False,False,-1
68,0,12.026,49.845,False,True,1
68,1,11.605,50.382,False,True,1
68,2,12.601,54.31,False,True,1
68,3,12.103,48.386,False,True,1
68,4,12.776,51.141,False,True,1
68,5,12.224,48.896,False,True,1
68,6,12.862,48.247,False,True,1
68,7,12.486,50.282,False,True,1
68,8,13.289,49.093,False,True,1
68,9,11.97,46.669,False,True,1
68,10,12.361,48.076,False,True,1
68,11,13.014,48.525,False,True,1
68,12,12.84,49.554,False,True,1
68,13,13.071,53.948,False,True,1
68,14,13.722,51.535,False,True,1
68,15,13.261,50.836,False,True,1
68,16,13.755,53.071,False,True,1
68,17,13.237,52.176,False,True,1
68,18,12.775,52.726,False,True,1
68,19,14.272,51.943,False,True,1
69,4,14.142,41.916,True,False,1
69,5,14.083,41.959,True,False,1
69,6,14.287,44.084,True,False,1
69,7,15.022,42.583,True,False,1
69,8,14.841,41.384,True,False,1
69,9,16.916,46.464,True,False,1
69,10,17.178,52.609,True,False,1
69,11,16.672,44.003,True,False,1
69,12,16.559,51.051,True,False,1
69,13,17.21,49.285,True,False,1
69,14,17.537,49.957,True,False,1
69,15,17.742,51.026,True,False,1
69,16,17.994,50.105,True,False,1
69,17,17.786,48.973,True,False,1
69,18,17.132,53.201,True,False,1
69,19,17.641,51.597,True,False,1
70,7,10.953,48.407,False,False,-1
70,8,11.325,42.312,False,False,-1
70,9,11.04,49.499,False,False,-1
70,10,11.141,42.534,False,False,-1
70,11,12.294,47.7,False,False,-1
70,12,11.412,45.792,False,False,-1
70,13,12.089,45.651,False,False,-1
70,14,12.222,48.019,False,False,-1
70,15,11.87,47.426,False,False,-1
70,16,11.76,49.426,False,False,-1
70,17,11.515,44.291,False,False,-1
70,18,12.355,48.997,False,False,-1
70,19,12.388,48.75,False,False,-1
71,1,9.436,57.101,False,True,0
71,2,9.403,62.316,False,True,0
71,3,8.791,59.474,False,True,0
71,4,8.919,58.458,False,True,0
71,5,9.642,54.705,False,True,0
71,6,10.153,58.315,False,True,0
71,7,9.009,60.954,False,True,0
71,8,10.876,62.455,False,True,0
71,9,10.438,59.767,False,True,0
71,10,11.023,63.24,False,True,0
71,11,11.026,58.192,False,True,0
71,12,10.66,61.154,False,True,0
71,13,9.754,61.414,False,True,0
71,14,11.895,61.955,False,True,0
71,15,11.596,61.241,False,True,0
71,16,10.922,61.837,False,True,0
71,17,10.651,59.347,False,True,0
71,18,11.792,64.22,False,True,0
71,19,10.763,63.611,False,True,0
72,4,10.456,56.187,False,False,-1
72,5,10.367,57.218,False,False,-1
72,6,10.581,55.846,False,False,-1
72,7,10.109,59.115,False,False,-1
72,8,10.861,56.424,False,False,-1
72,9,9.922,53.553,False,False,-1
72,10,11.445,55.972,False,False,-1
72,11,9.969,57.675,False,False,-1
72,12,10.754,58.621,False,False,-1
72,13,11.082,56.407,False,False,-1
72,14,11.816,54.403,False,False,-1
72,15,10.83,56.005,False,False,-1
72,16,11.84,53.936,False,False,-1
72,17,10.692,58.446,False,False,-1
72,18,11.325,56.214,False,False,-1
72,19,10.798,55.84,False,False,-1
73,1,9.699,62.819,True,False,2
73,2,9.843,58.338,True,False,2
73,3,11.054,60.327,True,False,2
73,4,10.109,59.794,True,False,2
73,5,11.161,63.236,True,False,2
73,6,10.176,60.419,True,False,2
73,7,10.73,58.731,True,False,2
73,8,10.757,60.914,True,False,2
73,9,11.455,63.519,True,False,2
73,10,12.82,65.876,True,False,2
73,11,13.417,65.333,True,False,2
73,12,13.479,66.528,True,False,2
73,13,12.8,64.99,True,False,2
73,14,14.108,66.791,True,False,2
73,15,14.305,66.277,True,False,2
73,16,13.73,72.289,True,False,2
73,17,13.156,63.908,True,False,2
73,18,14.428,66.25,True,False,2
73,19,13.875,66.932,True,False,2
74,6,11.046,42.594,False,True,0
74,7,10.732,40.494,False,True,0
74,8,11.163,39.237,False,True,0
74,9,11.225,42.532,False,True,0
74,10,11.337,41.952,False,True,0
74,11,11.626,41.383,False,True,0
74,12,12.082,45.767,False,True,0
74,13,11.604,44.065,False,True,0
74,14,11.817,44.026,False,True,0
74,15,12.819,44.512,False,True,0
74,16,11.25,44.603,False,True,0
74,17,12.853,43.451,False,True,0
74,18,12.834,42.714,False,True,0
74,19,11.694,44.577,False,True,0
75,4,7.53,44.583,False,True,2
75,5,6.347,46.538,False,True,2
75,6,7.055,48.071,False,True,2
75,7,7.887,50.911,False,True,2
75,8,7.535,49.494,False,True,2
75,9,7.584,47.678,False,True,2
75,10,7.916,47.378,False,True,2
75,11,8.005,52.175,False,True,2
75,12,7.792,49.65,False,True,2
75,13,7.987,44.479,False,True,2
75,14,8.038,50.176,False,True,2
75,15,7.962,52.015,False,True,2
75,16,8.05,48.522,False,True,2
75,17,8.116,51.137,False,True,2
75,18,8.345,51.526,False,True,2
75,19,8.907,49.23,False,True,2
76,3,9.784,63.859,False,False,-1
76,4,10.459,62.958,False,False,-1
76,5,10.399,63.56,False,False,-1
76,6,11.872,61.57,False,False,-1
76,7,10.467,61.695,False,False,-1
76,8,12.015,63.575,False,False,-1
76,9,11.239,63.894,False,False,-1
76,10,10.879,64.429,False,False,-1
76,11,12.681,67.883,False,False,-1
76,12,11.125,66.594,False,False,-1
76,13,11.236,61.947,False,False,-1
76,14,12.261,68.019,False,False,-1
76,15,12.374,64.96,False,False,-1
76,16,11.868,67.599,False,False,-1
76,17,12.247,65.512,False,False,-1
76,18,11.342,66.727,False,False,-1
76,19,12.791,64.304,False,False,-1
77,2,11.853,55.459,True,False,0
77,3,11.23,50.681,True,False,0
77,4,11.411,55.894,True,False,0
77,5,11.507,52.927,True,False,0
77,6,10.967,58.021,True,False,0
77,7,12.39,56.255,True,False,0
77,8,14.561,61.069,True,False,0
77,9,14.055,59.788,True,False,0
77,10,14.064,65.585,True,False,0
77,11,14.655,59.588,True,False,0
77,12,14.71,58.694,True,False,0
77,13,15.33,59.593,True,False,0
77,14,14.928,63.247,True,False,0
77,15,14.97,61.504,True,False,0
77,16,14.883,61.403,True,False,0
77,17,14.689,60.816,True,False,0
77,18,15.817,61.698,True,False,0
77,19,14.785,61.083,True,False,0
78,5,12.981,57.241,False,False,-1
78,6,13.087,56.669,False,False,-1
78,7,12.771,60.096,False,False,-1
78,8,13.438,56.392,False,False,-1
78,9,12.673,58.773,False,False,-1
78,10,14.064,54.925,False,False,-1
78,11,13.44,56.204,False,False,-1
78,12,13.084,58.427,False,False,-1
78,13,13.29,58.288,False,False,-1
78,14,13.604,58.486,False,False,-1
78,15,12.97,61.316,False,False,-1
78,16,14.177,61.642,False,False,-1
78,17,13.13,60.754,False,False,-1
78,18,14.339,58.294,False,False,-1
78,19,14.105,60.324,False,False,-1
79,6,13.452,75.433,False,False,-1
79,7,13.927,72.606,False,False,-1
79,8,14.97,68.854,False,False,-1
79,9,14.831,70.83,False,False,-1
79,10,14.961,71.706,False,False,-1
79,11,15.382,71.596,False,False,-1
79,12,14.8,73.837,False,False,-1
79,13,15.274,73.309,False,False,-1
79,14,14.752,69.954,False,False,-1
79,15,14.9,71.003,False,False,-1
79,16,15.677,74.397,False,False,-1
79,17,15.307,75.507,False,False,-1
79,18,16.169,73.332,False,False,-1
79,19,15.173,76.196,False,False,-1
80,9,10.608,51.282,False,True,1
80,10,10.144,54.527,False,True,1
80,11,10.586,59.581,False,True,1
80,12,10.535,51.147,False,True,1
80,13,11.433,56.92,False,True,1
80,14,11.31,55.206,False,True,1
80,15,10.456,52.907,False,True,1
80,16,10.941,50.672,False,True,1
80,17,11.636,50.176,False,True,1
80,18,11.017,53.787,False,True,1
80,19,11.362,55.854,False,True,1
81,4,11.387,62.02,False,False,-1
81,5,11.11,60.545,False,False,-1
81,6,11.467,60.421,False,False,-1
81,7,11.113,59.673,False,False,-1
81,8,11.002,61.381,False,False,-1
81,9,11.464,59.412,False,False,-1
81,10,11.28,58.517,False,False,-1
81,11,12.201,61.295,False,False,-1
81,12,11.38,62.955,False,False,-1
81,13,11.631,58.725,False,False,-1
81,14,12.522,60.664,False,False,-1
81,15,11.907,62.02,False,False,-1
81,16,12.782,62.178,False,False,-1
81,17,11.712,63.426,False,False,-1
81,18,12.169,66.314,False,False,-1
81,19,12.511,58.268,False,False,-1
82,1,11.603,73.308,True,False,1
82,2,10.405,71.67,True,False,1
82,3,10.654,70.495,True,False,1
82,4,10.478,68.957,True,False,1
82,5,10.877,72.243,True,False,1
82,6,11.715,71.2,True,False,1
82,7,10.74,70.223,True,False,1
82,8,11.142,72.785,True,False,1
82,9,14.204,78.359,True,False,1
82,10,13.337,70.967,True,False,1
82,11,12.931,79.489,True,False,1
82,12,13.714,75.345,True,False,1
82,13,14.836,79.576,True,False,1
82,14,14.127,76.659,True,False,1
82,15,14.149,77.9,True,False,1
82,16,15.115,78.491,True,False,1
82,17,14.778,80.185,True,False,1
82,18,13.93,79.556,True,False,1
82,19,14.467,73.214,True,False,1
83,8,6.809,41.646,False,False,-1
83,9,6.736,45.521,False,False,-1
83,10,6.109,41.764,False,False,-1
83,11,6.996,40.546,False,False,-1
83,12,6.958,39.019,False,False,-1
83,13,7.749,41.056,False,False,-1
83,14,8.159,42.554,False,False,-1
83,15,7.758,42.712,False,False,-1
83,16,7.328,41.851,False,False,-1
83,17,7.503,43.855,False,False,-1
83,18,7.152,43.169,False,False,-1
83,19,7.339,48.218,False,False,-1
84,6,10.323,67.171,True,False,2
84,7,9.86,65.958,True,False,2
84,8,10.726,70.224,True,False,2
84,9,10.832,70.02,True,False,2
84,10,13.141,75.707,True,False,2
84,11,12.891,77.433,True,False,2
84,12,12.778,71.319,True,False,2
84,13,12.516,77.714,True,False,2
84,14,13.63,72.584,True,False,2
84,15,13.945,74.828,True,False,2
84,16,14.404,70.557,True,False,2
84,17,13.388,72.927,True,False,2
84,18,12.634,76.173,True,False,2
84,19,13.585,75.732,True,False,2
85,7,15.209,48.105,False,False,-1
85,8,16.013,46.934,False,False,-1
85,9,15.304,50.382,False,False,-1
85,10,15.909,44.378,False,False,-1
85,11,15.207,51.67,False,False,-1
85,12,16.121,47.343,False,False,-1
85,13,15.934,49.094,False,False,-1
85,14,16.487,46.551,False,False,-1
85,15,15.799,50.013,False,False,-1
85,16,16.27,50.811,False,False,-1
85,17,15.805,50.582,False,False,-1
85,18,17.065,51.041,False,False,-1
85,19,16.689,50.076,False,False,-1
86,0,8.96,49.042,False,True,1
86,1,7.985,48.496,False,True,1
86,2,8.631,48.933,False,True,1
86,3,8.873,50.926,False,True,1
86,4,9.175,52.927,False,True,1
86,5,9.328,48.412,False,True,1
86,6,8.479,50.328,False,True,1
86,7,8.805,48.403,False,True,1
86,8,8.909,49.931,False,True,1
86,9,8.894,50.448,False,True,1
86,10,9.92,51.678,False,True,1
86,11,10.666,51.821,False,True,1
86,12,9.385,51.688,False,True,1
86,13,9.759,52.751,False,True,1
86,14,10.769,50.389,False,True,1
86,15,10.26,52.696,False,True,1
86,16,9.145,54.021,False,True,1
86,17,10.664,50.966,False,True,1
86,18,10.126,49.429,False,True,1
86,19,9.601,55.176,False,True,1
87,3,9.482,38.467,False,True,0
87,4,9.232,41.191,False,True,0
87,5,8.986,38.101,False,True,0
87,6,9.744,42.051,False,True,0
87,7,10.386,38.982,False,True,0
87,8,10.336,38.944,False,True,0
87,9,10.88,38.444,False,True,0
87,10,10.731,39.599,False,True,0
87,11,11.174,42.295,False,True,0
87,12,9.759,40.267,False,True,0
87,13,10.758,43.617,False,True,0
87,14,10.432,41.801,False,True,0
87,15,10.946,42.176,False,True,0
87,16,10.02,40.486,False,True,0
87,17,10.885,44.743,False,True,0
87,18,11.675,44.071,False,True,0
87,19,11.111,44.21,False,True,0
88,7,8.954,47.37,False,False,-1
88,8,9.633,50.439,False,False,-1
88,9,9.91,51.36,False,False,-1
88,10,9.788,51.581,False,False,-1
88,11,9.745,51.493,False,False,-1
88,12,9.503,51.607,False,False,-1
88,13,10.301,49.728,False,False,-1
88,14,10.092,50.02,False,False,-1
88,15,9.903,49.218,False,False,-1
88,16,10.899,53.799,False,False,-1
88,17,10.635,55.812,False,False,-1
88,18,10.372,58.131,False,False,-1
88,19,10.453,52.778,False,False,-1
89,8,10.422,55.095,False,True,2
89,9,10.993,56.002,False,True,2
89,10,10.34,53.905,False,True,2
89,11,10.514,55.655,False,True,2
89,12,10.1,54.57,False,True,2
89,13,11.84,55.796,False,True,2
89,14,9.876,55.127,False,True,2
89,15,10.679,57.817,False,True,2
89,16,11.082,58.276,False,True,2
89,17,10.582,57.804,False,True,2
89,18,10.566,56.084,False,True,2
89,19,10.646,55.146,False,True,2
90,4,13.017,57.765,False,True,0
90,5,13.017,54.364,False,True,0
90,6,13.16,58.44,False,True,0
90,7,13.142,59.046,False,True,0
90,8,12.435,55.49,False,True,0
90,9,12.672,59.816,False,True,0
90,10,13.473,56.15,False,True,0
90,11,12.738,57.64,False,True,0
90,12,13.15,56.562,False,True,0
90,13,12.717,57.842,False,True,0
90,14,13.572,57.325,False,True,0
90,15,13.571,62.003,False,True,0
90,16,13.078,59.673,False,True,0
90,17,14.341,59.45,False,True,0
90,18,13.642,62.813,False,True,0
90,19,13.875,62.895,False,True,0
91,8,11.898,48.812,False,False,-1
91,9,12.268,47.275,False,False,-1
91,10,11.879,48.449,False,False,-1
91,11,12.31,46.721,False,False,-1
91,12,12.566,49.904,False,False,-1
91,13,11.499,51.588,False,False,-1
91,14,13.375,51.375,False,False,-1
91,15,13.071,49.742,False,False,-1
91,16,11.627,46.083,False,False,-1
91,17,12.685,48.788,False,False,-1
91,18,12.201,50.046,False,False,-1
91,19,13.066,47.466,False,False,-1
92,8,9.365,68.438,False,False,-1
92,9,9.76,67.99,False,False,-1
92,10,10.651,68.581,False,False,-1
92,11,10.657,64.996,False,False,-1
92,12,10.859,65.793,False,False,-1
92,13,10.532,68.215,False,False,-1
92,14,10.745,68.573,False,False,-1
92,15,10.18,65.399,False,False,-1
92,16,11.138,68.67,False,False,-1
92,17,11.377,68.409,False,False,-1
92,18,10.2,70.631,False,False,-1
92,19,10.817,69.583,False,False,-1
93,3,8.567,66.368,False,False,-1
93,4,9.159,65.059,False,False,-1
93,5,9.37,70.667,False,False,-1
93,6,9.06,68.433,False,False,-1
93,7,8.03,67.765,False,False,-1
93,8,9.349,66.406,False,False,-1
93,9,10.146,67.591,False,False,-1
93,10,9.616,67.689,False,False,-1
93,11,8.847,66.379,False,False,-1
93,12,10.386,64.623,False,False,-1
93,13,9.622,68.244,False,False,-1
93,14,10.977,70.78,False,False,-1
93,15,9.926,72.052,False,False,-1
93,16,9.935,71.661,False,False,-1
93,17,9.726,71.99,False,False,-1
93,18,10.302,67.986,False,False,-1
93,19,10.497,70.798,False,False,-1
94,8,9.519,58.38,False,False,-1
94,9,10.132,57.218,False,False,-1
94,10,9.79,57.843,False,False,-1
94,11,10.386,61.863,False,False,-1
94,12,10.68,59.892,False,False,-1
94,13,11.855,59.171,False,False,-1
94,14,10.653,59.748,False,False,-1
94,15,10.006,57.652,False,False,-1
94,16,10.357,60.035,False,False,-1
94,17,10.623,59.216,False,False,-1
94,18,11.354,60.866,False,False,-1
94,19,10.83,58.0,False,False,-1
95,2,11.667,57.513,False,False,-1
95,3,12.653,59.897,False,False,-1
95,4,13.126,59.107,False,False,-1
95,5,13.063,58.867,False,False,-1
95,6,12.534,58.416,False,False,-1
95,7,12.98,59.07,False,False,-1
95,8,12.128,58.544,False,False,-1
95,9,13.199,58.976,False,False,-1
95,10,13.147,60.715,False,False,-1
95,11,12.831,56.683,False,False,-1
95,12,13.296,61.667,False,False,-1
95,13,14.414,61.903,False,False,-1
95,14,12.936,60.074,False,False,-1
95,15,13.899,61.094,False,False,-1
95,16,14.14,59.105,False,False,-1
95,17,14.003,61.98,False,False,-1
95,18,14.483,59.727,False,False,-1
95,19,13.998,56.131,False,False,-1
96,2,8.447,45.487,True,False,0
96,3,9.029,40.837,True,False,0
96,4,9.265,43.699,True,False,0
96,5,9.5,43.192,True,False,0
96,6,9.372,45.39,True,False,0
96,7,9.609,46.405,True,False,0
96,8,11.429,48.283,True,False,0
96,9,10.918,50.388,True,False,0
96,10,11.753,50.539,True,False,0
96,11,12.17,51.397,True,False,0
96,12,11.475,51.6,True,False,0
96,13,12.17,53.006,True,False,0
96,14,13.096,51.218,True,False,0
96,15,12.22,53.608,True,False,0
96,16,12.345,51.955,True,False,0
96,17,11.682,52.134,True,False,0
96,18,12.02,49.903,True,False,0
96,19,12.259,51.462,True,False,0
97,6,11.316,56.69,True,False,0
97,7,10.938,56.422,True,False,0
97,8,14.167,64.261,True,False,0
97,9,13.711,64.915,True,False,0
97,10,13.41,60.516,True,False,0
97,11,14.622,66.553,True,False,0
97,12,14.614,63.33,True,False,0
97,13,13.37,59.566,True,False,0
97,14,14.632,63.095,True,False,0
97,15,14.115,64.142,True,False,0
97,16,14.825,66.1,True,False,0
97,17,14.936,66.868,True,False,0
97,18,14.972,64.38,True,False,0
97,19,15.6,62.854,True,False,0
98,6,16.419,56.003,False,True,0
98,7,17.267,56.738,False,True,0
98,8,15.626,58.16,False,True,0
98,9,16.358,55.767,False,True,0
98,10,15.989,56.805,False,True,0
98,11,16.403,56.153,False,True,0
98,12,16.687,60.003,False,True,0
98,13,17.92,56.446,False,True,0
98,14,17.061,55.806,False,True,0
98,15,17.682,56.095,False,True,0
98,16,17.018,58.91,False,True,0
98,17,17.06,57.077,False,True,0
98,18,16.638,58.761,False,True,0
98,19,18.499,58.995,False,True,0
99,1,13.142,39.853,False,True,2
99,2,13.01,43.483,False,True,2
99,3,13.275,39.314,False,True,2
99,4,12.666,39.577,False,True,2
99,5,13.669,46.667,False,True,2
99,6,14.205,38.947,False,True,2
99,7,14.334,44.812,False,True,2
99,8,12.951,42.533,False,True,2
99,9,14.371,44.44,False,True,2
99,10,13.269,44.76,False,True,2
